age,gender,height,weight,body_fat_percentage,Resting_BPM,active_BPM,Exercise
22,M,168.2,57.9,15.8,94,122,Horseback Riding
63,M,169,68.8,23.2,94,136,Bicycle Riding
30,M,169.3,74.2,28.6,94,121,Dodgeball
18,M,172.4,76,25,94,149,Football
46,F,159.2,58.4,30,94,141,Walking
23,F,164.7,49.7,29.7,94,,Jogging
27,F,170.9,65.4,31.5,94,118,Treadmill Running
19,M,176.4,71.4,19.5,94,128,Cycling
21,M,178.7,71.8,11.9,94,124,Swimming
35,M,166.4,82.9,32.6,94,139,Dancing
44,M,167.6,72.5,21.6,93,120,Aerobics
62,M,163.9,65.6,26.3,93,125,Gymnastics
58,M,168.1,71.5,31.4,93,112,Pilates
61,M,165.5,63,16.4,93,107,Yoga
22,F,160.6,72.6,35.2,93,120,Golf
23,F,164,53.8,24.9,93,133,Bowling
19,F,164.4,67,35.3,93,129,Table Tennis
20,M,179,72.4,21,93,139,Hiking
19,M,171.7,67.9,15.7,93,119,Tai Bo
18,F,160.7,67.7,35.5,93,114,Rock Climbing
15,M,174.6,67.4,17.3,93,132,Weightlifting
47,F,162.1,77.6,42.3,93,119,Horseback Riding
62,M,172.8,81,26.7,93,174,Bicycle Riding
59,M,171.4,74.1,23.4,93,121,Dodgeball
21,M,184.6,97.6,23.9,93,,Football
60,M,178.2,76.5,29.8,93,145,Walking
18,M,174.2,87,27.3,93,119,Jogging
36,M,174.3,106,42.7,93,135,Treadmill Running
62,F,153.6,52.8,37.5,92,121,Cycling
51,F,151.4,53.9,33.9,92,120,Swimming
53,F,155,58,38.4,92,113,Dancing
18,M,183.1,79,18.1,92,138,Aerobics
24,F,156.1,52.8,24.3,92,126,Gymnastics
18,M,175,98.5,33,92,129,Pilates
58,F,163.4,67.4,33.6,92,132,Yoga
46,M,171.6,76.6,23.5,92,120,Golf
17,M,174.7,67.5,9.8,92,118,Bowling
15,M,181.2,86.6,25.2,92,143,Table Tennis
28,M,177.5,75.3,20,92,110,Hiking
35,F,154.9,47.1,27.2,92,148,Tai Bo
50,M,165.5,67.9,19.2,92,116,Rock Climbing
15,F,163.9,52.8,26.2,92,126,Weightlifting
59,F,155.4,52.5,20.7,92,112,Horseback Riding
19,F,164.4,67,34.4,92,154,Bicycle Riding
56,F,163.4,65.6,36.2,91,123,Dodgeball
44,F,159.5,50,19.8,91,116,Football
50,F,155.7,49.9,30,91,108,Walking
43,F,158.1,50,22.3,91,108,Jogging
20,M,186.4,89.2,19.8,91,124,Treadmill Running
18,M,171.5,61.9,11.5,91,108,Cycling
19,F,156.5,50.4,27.6,91,114,Swimming
18,M,175.5,68.3,16.1,91,112,Dancing
25,M,172,76.6,24.6,91,120,Aerobics
15,M,174.8,62.7,7.1,91,101,Gymnastics
22,F,160,45.3,33.4,91,115,Pilates
18,M,171.1,51.6,9.5,91,116,Yoga
58,F,163.3,93.4,42.6,91,134,Golf
25,M,171.3,71.6,16.3,91,122,Bowling
62,M,179.6,72.7,22,91,131,Table Tennis
36,M,173,65.2,19.9,91,119,Hiking
22,M,188.9,81.2,18,90,117,Tai Bo
57,F,156,77.7,45.4,90,122,Rock Climbing
44,F,160.5,76.4,47.9,90,133,Weightlifting
18,M,177.5,64.3,7.3,90,122,Horseback Riding
20,F,157,55.5,24.5,90,124,Bicycle Riding
55,F,151,52.5,32.6,90,130,Dodgeball
26,F,164.7,64.4,24.6,90,120,Football
16,M,175.2,62.7,11.5,90,129,Walking
16,M,174.6,105,37.1,90,128,Jogging
18,M,175.3,67,17,90,125,Treadmill Running
21,M,171.4,81.8,24.6,90,119,Cycling
20,M,176.5,67.7,13.9,90,124,Swimming
43,M,167.5,73.7,26.9,90,134,Dancing
33,F,163.9,51.6,20.6,90,127,Aerobics
21,F,171.6,54.3,35.1,90,135,Gymnastics
63,M,163.5,78.6,34.2,90,120,Pilates
18,M,173.8,65.6,16.4,90,138,Yoga
20,M,173.4,70.5,14.6,90,126,Golf
18,F,161.4,61.2,37.7,90,138,Bowling
63,M,165.6,52.1,20,90,116,Table Tennis
21,M,178.6,72.9,23.1,90,116,Hiking
18,M,175.2,84.3,26.9,90,118,Tai Bo
22,M,165.6,65.4,15.1,90,114,Rock Climbing
53,M,178.4,79.2,17.8,90,103,Weightlifting
34,M,170.6,71.8,22.2,90,100,Horseback Riding
43,M,175.7,75.3,19.6,90,108,Bicycle Riding
18,F,162.6,58.1,37.4,89,130,Dodgeball
20,M,177.6,69.6,15.6,89,115,Football
26,F,153,50.3,28.7,89,83,Walking
25,F,163,54.8,35.8,89,127,Jogging
26,M,174.8,109.5,42.1,89,136,Treadmill Running
51,M,178.2,73.9,23.1,89,110,Cycling
61,M,171.5,74.9,18.6,89,93,Swimming
19,M,176.1,68.5,14.4,89,110,Dancing
26,M,183.3,88.9,24.5,89,114,Aerobics
23,M,169.1,77.5,23.9,89,125,Gymnastics
19,M,177.8,94.3,27.3,89,119,Pilates
19,M,173.6,65.4,16.2,89,118,Yoga
23,F,161.6,48.6,26.5,89,128,Golf
35,M,165.5,58.8,20.2,89,107,Bowling
15,M,168.3,62.7,14.2,89,107,Table Tennis
15,M,172.1,73.3,18.3,89,123,Hiking
33,F,169.6,58.3,29.7,89,122,Tai Bo
61,M,174.5,82.6,26.5,89,114,Rock Climbing
22,M,172.7,66.1,19.2,89,109,Weightlifting
18,M,181.2,105.2,30.3,89,112,Horseback Riding
16,M,175.3,63.1,9.8,89,126,Bicycle Riding
51,M,173.7,82.1,19.9,89,112,Dodgeball
19,F,160.7,60,31.3,89,115,Football
14,F,155.9,55.5,31.9,89,141,Walking
30,F,158.1,44.5,18.7,89,105,Jogging
62,M,181.7,86.8,28.2,88,127,Treadmill Running
64,F,148.7,57.6,36.9,88,121,Cycling
59,M,169.7,57.5,15.3,88,115,Swimming
49,F,172,71.8,35.7,88,110,Dancing
19,F,154,50.7,27.9,88,120,Aerobics
34,F,165,76.9,36.8,88,142,Gymnastics
20,F,163.8,60.5,28.9,88,142,Pilates
21,M,180,68.3,8.1,88,108,Yoga
19,M,188.1,92.2,30.3,88,121,Golf
42,F,174.1,68.3,26.7,88,97,Bowling
18,M,185,108.4,31.2,88,114,Table Tennis
36,F,164.9,67,35.9,88,117,Hiking
18,F,163.5,53.6,32.1,88,113,Tai Bo
61,M,175.7,79.3,23.4,88,123,Rock Climbing
43,F,157.3,52,35,88,117,Weightlifting
41,M,175.3,91.3,33.7,88,126,Horseback Riding
32,M,176.8,85.5,17.3,88,115,Bicycle Riding
62,M,166.8,72.1,18,88,108,Dodgeball
18,F,166,54.5,24.1,88,129,Football
20,F,160.3,54.5,30.1,88,138,Walking
48,M,173.8,79.7,24.1,88,116,Jogging
64,F,150.6,57.5,38.8,87,125,Treadmill Running
17,M,185.1,72,14.6,87,107,Cycling
20,F,168,59.7,34,87,138,Swimming
22,F,163.1,50.3,23.3,87,114,Dancing
64,F,164.4,70.6,43.3,87,126,Aerobics
58,F,156.2,56.4,29.5,87,115,Gymnastics
17,M,161.2,80.8,35.8,87,120,Pilates
20,M,172.7,76.5,24.5,87,125,Yoga
53,F,157.8,65.1,36,87,121,Golf
18,M,165.5,64.1,24.4,87,128,Bowling
53,F,148.7,59.3,32.3,87,109,Table Tennis
35,M,177.7,90.9,31.5,87,112,Hiking
57,F,157.2,64.1,31.6,87,108,Tai Bo
26,F,160.6,59.5,30.8,87,118,Rock Climbing
50,F,163,59.1,26.3,87,134,Weightlifting
22,F,167.2,62.1,33.4,87,121,Horseback Riding
18,M,166.5,58.4,10.8,87,116,Bicycle Riding
17,F,162.7,73.6,41.7,87,125,Dodgeball
19,M,169.2,64.8,20.3,86,109,Football
25,F,167.5,60,27.1,86,122,Walking
22,M,184.1,73.1,16.5,86,111,Jogging
58,F,151.4,53.7,29.1,86,112,Treadmill Running
20,M,177.8,67.4,5.9,86,104,Cycling
21,M,172.6,53.1,15.2,86,119,Swimming
18,M,178.5,93,25.3,86,123,Dancing
18,M,183.1,102,30,86,135,Aerobics
61,F,157.7,60.9,34.5,86,108,Gymnastics
29,F,158.2,50.9,19,86,109,Pilates
31,M,179.5,102.3,37.6,86,137,Yoga
42,F,157.5,51.2,20.4,86,106,Golf
61,F,153.5,43.76,30.7,86,126,Bowling
34,F,160.2,49.2,21.9,86,114,Table Tennis
38,F,169.7,70.7,30.8,86,100,Hiking
24,M,177.4,78.5,17.8,86,99,Tai Bo
16,F,162.6,46.5,19.8,86,110,Rock Climbing
18,F,163.1,72.2,39.4,85,132,Weightlifting
18,F,161.3,57.5,28.7,85,130,Horseback Riding
62,M,172,66,26.7,85,116,Bicycle Riding
20,F,157.1,49,20.1,85,95,Dodgeball
18,M,176.8,107.5,29.5,85,111,Football
53,M,166.5,68.6,16.4,85,104,Walking
20,M,171.9,63.6,12.7,85,105,Jogging
19,M,176,78.5,16.7,85,114,Treadmill Running
18,M,176.5,64.4,20.7,85,120,Cycling
59,M,165.6,66.7,20.4,85,109,Swimming
58,F,163.2,65.4,34,85,119,Dancing
19,M,177.2,63.2,13.4,85,119,Aerobics
32,M,184.4,73.9,20.9,85,104,Gymnastics
28,M,176.5,84.4,26.7,85,106,Pilates
18,F,161.4,63.7,31.1,85,120,Yoga
21,F,169.6,56.9,31.3,85,125,Golf
64,F,162.2,63,34.7,85,113,Bowling
15,M,164.7,57.3,11.8,85,121,Table Tennis
15,M,166.9,61.1,18.8,85,119,Hiking
20,F,155,54.7,31.4,85,111,Tai Bo
33,F,156.8,59.7,35.7,85,123,Rock Climbing
24,M,168.8,73,13,85,107,Weightlifting
32,M,181.3,85.9,22.7,85,100,Horseback Riding
20,F,155.9,46.9,25.9,85,,Bicycle Riding
30,F,160.4,45.1,14.3,85,108,Dodgeball
23,M,171.5,88,22.2,84,110,Football
64,M,167.1,75.1,30,84,105,Walking
64,F,161.8,64.4,31.3,84,112,Jogging
39,F,171.4,61.4,20.3,84,124,Treadmill Running
24,F,167.6,55.3,21.8,84,104,Cycling
26,F,154.4,40.6,18.7,84,129,Swimming
18,M,172.4,86.5,35.7,84,110,Dancing
18,F,158.7,58.6,23.6,84,108,Aerobics
59,M,171.6,76.3,29.2,84,109,Gymnastics
18,M,170.3,56.8,8.6,84,107,Pilates
54,F,162.5,55.36,22.8,84,97,Yoga
18,M,173.8,61,13.7,84,103,Golf
23,F,158.2,53.3,32.1,84,124,Bowling
28,M,175.5,72.5,22.4,84,115,Table Tennis
22,M,171.2,69.7,15.4,84,113,Hiking
20,F,162,61.2,35.1,84,135,Tai Bo
30,F,161.9,56.4,22.3,84,119,Rock Climbing
18,M,168.7,60.26,19.2,84,110,Weightlifting
62,M,175.3,66.7,17,84,110,Horseback Riding
18,M,171.7,78.4,17.7,84,118,Bicycle Riding
53,F,154.1,50.3,33.1,84,141,Dodgeball
18,M,173.9,74.2,30.1,84,112,Football
23,M,172.2,94.5,33.8,84,125,Walking
18,M,166.1,86.6,27.7,84,107,Jogging
47,M,168.1,69,20.4,84,94,Treadmill Running
49,F,161.9,49.9,26.9,83,108,Cycling
25,F,168.8,73.3,41.4,83,122,Swimming
26,F,161.3,45.7,19.8,83,110,Dancing
26,F,160.6,56.4,26.3,83,107,Aerobics
33,M,170.2,71.2,28.5,83,107,Gymnastics
18,M,180.7,86.1,26.5,83,109,Pilates
44,F,167,63,28.7,83,109,Yoga
62,F,151.4,63.8,42.2,83,122,Golf
53,F,165.6,75.4,35.1,83,105,Bowling
30,M,179,82.1,12.1,83,123,Table Tennis
31,M,177.5,72.7,20,83,108,Hiking
25,F,161,45.7,21.3,83,114,Tai Bo
63,M,175.4,92.6,32.6,83,96,Rock Climbing
33,M,168.1,66.1,26.2,83,66,Weightlifting
32,F,167.1,49.9,24.6,83,143,Horseback Riding
18,M,182.4,60.8,15.6,83,128,Bicycle Riding
18,F,162.9,47.7,18.3,83,113,Dodgeball
47,F,157.8,55,32.2,83,140,Football
60,M,158.5,57,19.2,82,135,Walking
63,M,160.8,66.4,23.4,82,106,Jogging
62,M,165.4,78,27.8,82,97,Treadmill Running
49,F,162.1,49.3,25.6,82,103,Cycling
22,M,167.5,62.6,10.1,82,119,Swimming
48,F,160.2,54.1,29.5,82,96,Dancing
20,M,173.4,72.3,12.8,82,119,Aerobics
19,F,156.3,54.4,27,82,103,Gymnastics
16,M,173.2,63.9,10.2,82,93,Pilates
18,M,185.2,77.42,13.2,82,86,Yoga
19,M,168.9,79.7,30.1,82,106,Golf
57,F,157.6,53.1,24,82,104,Bowling
61,M,182.3,83.5,19.9,82,122,Table Tennis
54,M,171,87,31.4,82,112,Hiking
18,M,166.2,68.7,25.2,82,123,Tai Bo
33,F,157.6,54.6,31.1,82,120,Rock Climbing
26,F,153.1,42.6,24.3,82,99,Weightlifting
25,F,168.3,51.7,24.4,81,131,Horseback Riding
23,F,164.5,50,24.2,81,142,Bicycle Riding
38,F,171.3,104.7,42.2,81,127,Dodgeball
18,F,158.5,50.6,30,81,115,Football
18,F,167.3,74.34,39.8,81,125,Walking
53,F,158.6,58.3,36.9,81,130,Jogging
20,M,184.5,70.3,16.9,81,104,Treadmill Running
15,M,172.9,84.1,30.3,81,117,Cycling
34,F,163.9,63.8,34.6,81,93,Swimming
18,M,169,56.4,13.6,81,102,Dancing
21,M,174.5,73.9,11.9,81,,Aerobics
59,F,156.6,51.3,24.3,81,116,Gymnastics
34,F,169,49.2,32.6,81,89,Pilates
20,F,162.1,50.7,20.1,81,109,Yoga
40,M,169.7,66.1,14.8,80,95,Golf
35,F,165.1,58.6,24.6,80,78,Bowling
24,F,173.8,60.2,30.1,80,139,Table Tennis
24,F,159.2,51.62,30.3,80,126,Hiking
21,M,177.5,79,19.2,80,111,Tai Bo
25,F,159.3,51.3,32.1,80,101,Rock Climbing
18,M,179.9,72.2,16.6,80,105,Weightlifting
33,M,181.3,70.4,11.8,80,98,Horseback Riding
63,F,152.9,43.4,23.7,80,123,Bicycle Riding
17,M,168.4,73.8,22.9,80,127,Dodgeball
26,F,158,47.7,25.9,80,133,Football
20,F,166.1,66,33.1,80,125,Walking
17,M,175.8,76.2,26.2,80,115,Jogging
39,M,175.6,73.3,13.8,80,114,Treadmill Running
17,F,160.7,56.8,32.7,80,117,Cycling
55,F,165.7,56.7,31.6,80,127,Swimming
49,F,150.7,57.8,39.3,80,113,Dancing
41,F,164.5,73.4,43.2,80,111,Aerobics
29,M,176.7,85.6,24.1,80,107,Gymnastics
23,M,174.8,66.8,12.8,80,107,Pilates
18,M,172.7,52.6,12.3,80,109,Yoga
19,F,155.9,40.9,33,79,126,Golf
25,M,174.1,91.3,24,79,105,Bowling
30,F,165.8,55.6,10.7,79,111,Table Tennis
24,F,170.1,57.5,30.5,79,122,Hiking
32,F,160.7,66.6,32.9,79,94,Tai Bo
38,F,155.7,57.3,41.1,79,110,Rock Climbing
20,M,169.7,79.5,26.9,79,118,Weightlifting
17,M,170.7,100.6,36.7,79,124,Horseback Riding
43,F,161.3,60.5,29.2,79,98,Bicycle Riding
27,M,178,81.1,22.6,79,107,Dodgeball
59,F,157,50.7,31.7,79,99,Football
48,F,166,74.7,31.5,79,98,Walking
20,M,169,81.5,30.5,79,112,Jogging
43,F,158.1,53.1,20.5,79,100,Treadmill Running
19,M,170.5,80.8,29.2,79,116,Cycling
62,M,156.7,60.4,24.6,79,112,Swimming
35,M,173.4,79.5,23.8,79,129,Dancing
45,M,172.3,72,22.3,79,,Aerobics
63,M,163,66.1,18.6,78,93,Gymnastics
20,F,165,44.7,29.3,78,134,Pilates
24,M,170.6,68.8,17.7,78,120,Yoga
64,M,171.2,61.6,19.3,78,105,Golf
20,M,179.1,73.4,19.5,78,110,Bowling
61,F,157.4,78.6,46.5,78,101,Table Tennis
29,M,176.2,74,17.5,78,108,Hiking
51,M,182.3,82.8,23.8,78,103,Tai Bo
40,M,182,78.7,23.6,78,98,Rock Climbing
37,F,160.8,55.4,27.8,78,109,Weightlifting
48,M,175.6,86.4,26.3,78,99,Horseback Riding
61,F,162.8,71.2,31.9,78,109,Bicycle Riding
49,F,168.4,61.6,23.9,78,116,Dodgeball
56,F,158,47.1,28.2,78,98,Football
32,M,171.1,64.2,17.7,78,112,Walking
18,F,159.9,53.8,26.2,78,113,Jogging
55,F,157.3,63.3,36.8,77,108,Treadmill Running
24,F,168.5,43.7,22.3,77,104,Cycling
38,F,156.1,54,28.3,77,93,Swimming
18,M,170.3,74,26.2,77,130,Dancing
42,M,177.2,79.4,21.2,77,118,Aerobics
17,M,177.9,63.5,15.5,77,115,Gymnastics
21,F,174.5,63.9,31,77,120,Pilates
61,M,172.7,93.2,35.9,77,104,Yoga
32,F,166.2,54.9,24.1,77,112,Golf
17,M,172,66,19.1,77,110,Bowling
27,M,185.8,92.1,28.5,77,106,Table Tennis
25,F,179.2,57.2,20.8,76,102,Hiking
20,M,180.2,84,20.2,76,105,Tai Bo
18,M,173.5,77.8,19.2,76,108,Rock Climbing
17,F,168.2,65,36.4,76,141,Weightlifting
20,M,193.4,90.9,20,76,104,Horseback Riding
61,F,153.2,57.3,40,76,112,Bicycle Riding
33,M,176.8,71.2,17.4,76,93,Dodgeball
20,M,169.4,83.4,33.4,76,130,Football
28,F,164.4,53.1,14.1,76,103,Walking
45,M,174.6,87.2,35.2,76,115,Jogging
18,M,175.1,85.1,20.3,76,100,Treadmill Running
26,F,161,55.4,22.4,76,108,Cycling
55,F,151.6,47.2,29.7,76,109,Swimming
25,M,176,76,10.6,75,98,Dancing
21,F,161.5,49.3,25.4,75,106,Aerobics
62,M,162.2,62.74,21.8,75,100,Gymnastics
34,F,168.4,68.3,33.4,75,116,Pilates
19,M,170,55.9,12.3,75,85,Yoga
19,M,172.2,57.7,10.3,75,100,Golf
20,M,173.1,77.6,17.2,75,108,Bowling
61,M,168,76.7,26.7,75,94,Table Tennis
39,F,162,51.6,27.4,75,99,Hiking
37,F,156.5,66.4,33.1,75,105,Tai Bo
20,M,176,73.7,22.5,75,109,Rock Climbing
56,F,155.7,50.8,30.8,75,112,Weightlifting
27,M,178.7,80.8,19.9,75,98,Horseback Riding
33,M,174.3,78.2,21,75,86,Bicycle Riding
24,F,157.8,40.3,21.1,75,104,Dodgeball
27,F,163.3,62.8,29.8,75,129,Football
18,M,172.1,70.8,19,75,105,Walking
28,F,165.1,49,20,74,109,Jogging
43,M,167.1,70.9,21.5,74,98,Treadmill Running
32,M,168.3,72.6,25.6,74,99,Cycling
26,M,175.9,75.4,15.6,74,105,Swimming
29,F,161.5,60.8,22.6,74,110,Dancing
60,M,159.9,61.4,17,74,105,Aerobics
24,F,158.2,48.4,19.3,74,100,Gymnastics
57,F,155,57.9,31.9,74,110,Pilates
54,F,158.1,58.8,36.8,74,109,Yoga
53,F,159.5,67.6,35,74,115,Golf
22,F,167.2,59.2,35.4,74,126,Bowling
19,F,165.8,69.6,34.5,74,103,Table Tennis
33,M,166.2,52.4,16.1,74,105,Hiking
51,F,158.8,64.2,41,74,124,Tai Bo
25,F,166.3,68.3,31.8,74,104,Rock Climbing
38,M,178.9,81.7,22.2,74,88,Weightlifting
48,F,150,50.1,20.3,74,100,Horseback Riding
27,M,170.6,66.8,27.4,73,114,Bicycle Riding
51,F,163.3,59.8,28.2,73,61,Dodgeball
38,F,162.3,51.8,23.3,73,99,Football
43,F,165.7,54,24.9,73,109,Walking
63,F,151.4,57.8,32.9,73,116,Jogging
19,M,178.3,90.4,21.7,73,130,Treadmill Running
18,M,175.4,52.92,12.8,73,93,Cycling
26,M,164.4,61.2,14.3,73,81,Swimming
25,F,169.9,70.3,36.9,73,104,Dancing
59,F,146.1,52.9,36.1,73,133,Aerobics
22,F,164.2,55.2,26.1,72,98,Gymnastics
60,F,163.4,55.1,24.1,72,104,Pilates
64,F,150.4,53.1,33.5,72,104,Yoga
18,M,165.5,67.7,26,72,100,Golf
38,F,155.7,55,24.8,72,103,Bowling
55,F,162.7,60.6,35.1,72,108,Table Tennis
22,M,181.4,90,18.6,72,94,Hiking
43,M,170,63.9,14.7,72,81,Tai Bo
52,F,153.2,73.7,40.9,72,98,Rock Climbing
51,F,156.9,45.9,26.8,72,150,Weightlifting
31,F,162.6,64.9,32.5,72,117,Horseback Riding
60,F,147.9,50.1,33.7,71,160,Bicycle Riding
19,M,175.2,70.7,20.6,71,116,Dodgeball
15,M,182.4,58.6,8.5,71,113,Football
53,F,161.1,63.6,35.9,71,106,Walking
29,M,167.5,65.5,21.1,71,137,Jogging
25,M,187.7,82.5,20,71,111,Treadmill Running
63,F,156.3,61.2,37.2,71,121,Cycling
22,M,173.4,66.7,13.3,71,98,Swimming
23,F,162.2,48.4,22.2,70,105,Dancing
19,M,168.1,68,27,70,96,Aerobics
64,F,160.9,51.3,26.1,70,105,Gymnastics
35,F,155.7,46.9,26.3,70,98,Pilates
30,F,158.3,65.5,35.6,70,114,Yoga
61,F,154.4,50.9,30,70,109,Golf
22,F,165.5,53.7,23.3,70,145,Bowling
63,M,173.7,76.3,23,70,94,Table Tennis
62,M,164.8,72.14,26.6,70,100,Hiking
60,F,147.6,54.8,35.3,70,99,Tai Bo
18,M,181.9,86.5,21.9,69,100,Rock Climbing
63,F,153,50.3,29.6,69,98,Weightlifting
35,F,169.9,66.6,31.9,69,110,Horseback Riding
49,F,162.5,54,21.5,69,111,Bicycle Riding
38,F,167,53.3,16.5,69,110,Dodgeball
46,M,167.6,75.6,25.8,69,103,Football
52,F,156,56.4,26,69,72,Walking
62,M,169.3,73.7,22.1,69,99,Jogging
64,F,161.2,55.1,26.7,68,106,Treadmill Running
18,M,183.8,86.3,22.5,68,104,Cycling
63,M,172,71.7,19,68,99,Swimming
32,M,177,83.7,27.6,68,109,Dancing
47,F,167.7,69.2,36.3,68,105,Aerobics
14,M,173.5,84.9,32.1,68,130,Gymnastics
20,M,169.3,60.6,17.9,68,90,Pilates
56,F,156.9,58.3,30.1,68,104,Yoga
30,M,158.3,59.9,23.4,68,108,Golf
34,M,178.7,90.5,29.7,68,95,Bowling
36,M,174.2,79.8,14.4,67,101,Table Tennis
28,M,164.8,66.7,26.1,67,106,Hiking
18,M,171.7,75.6,20.6,67,95,Tai Bo
23,M,176.4,64.8,14.2,66,98,Rock Climbing
57,F,158.5,60.5,33.4,66,94,Weightlifting
20,M,171.9,70.9,25.5,66,114,Horseback Riding
31,M,177.7,86.5,15.9,66,86,Bicycle Riding
29,M,175.2,77.3,19.8,66,93,Dodgeball
27,F,158.5,59.3,24.3,66,99,Football
64,M,171.1,66,13.4,66,84,Walking
20,M,179.4,65.7,12.3,65,88,Jogging
18,M,177.5,78.3,21.9,65,125,Treadmill Running
18,M,175.7,73.6,17.4,65,145,Cycling
53,M,170.2,74.5,22.1,65,91,Swimming
23,F,167.7,73.1,38.8,65,116,Dancing
20,F,159.4,56.4,15.4,64,85,Aerobics
31,M,178.3,82,12.6,64,102,Gymnastics
16,F,158.5,47.7,25.5,64,97,Pilates
17,M,170.5,70,17.5,64,95,Yoga
20,M,176.9,59.5,10.2,64,80,Golf
21,F,162.9,52.2,29.4,63,103,Bowling
51,M,168.3,75.3,29.8,63,87,Table Tennis
25,F,163.5,54.3,28.8,63,94,Hiking
44,F,163.2,55.2,27,63,106,Tai Bo
20,F,154.5,44.4,27.5,62,109,Rock Climbing
28,F,163.6,51.9,22.6,62,103,Weightlifting
62,M,161.3,75,32.1,62,86,Horseback Riding
53,F,150.1,54.1,34.6,62,118,Bicycle Riding
29,M,177.7,92.5,28.4,61,80,Dodgeball
18,F,157.5,53.2,24.2,61,110,Football
62,F,154.7,48,19.1,61,,Walking
31,M,175.1,56,12.4,61,95,Jogging
40,M,172.7,80.2,17.3,59,84,Treadmill Running
23,M,188.8,74.2,12.8,58,89,Cycling
25,M,174.2,76.5,24.8,57,98,Swimming
51,F,150.4,44,22.7,57,100,Dancing
61,F,142.6,51.3,37.6,56,80,Aerobics
36,M,172.5,80.7,23.1,56,92,Gymnastics
61,F,154.9,48.3,26,55,91,Pilates
21,F,172.9,77.9,30.6,52,133,Yoga
22,M,168,72.7,19.9,50,70,Golf
18,M,181.5,72.5,20.7,143,171,Bowling
20,M,181.3,58.1,11.4,141,149,Table Tennis
64,M,149.5,48,21.9,140,146,Hiking
14,M,173,55.1,12.6,138,147,Tai Bo
36,F,168.6,60.1,27.2,134,149,Rock Climbing
18,M,173.6,72.6,21.8,128,174,Weightlifting
25,F,165.3,50.5,31.8,127,150,Horseback Riding
64,M,169.7,73.2,21.5,126,140,Bicycle Riding
18,M,179.1,56.8,20.8,125,155,Dodgeball
39,F,159.3,57.4,31.3,123,147,Football
18,M,162.6,57.26,24.6,120,135,Walking
17,F,153.9,44.2,26.2,120,150,Jogging
59,F,161.6,64.5,35.4,119,148,Treadmill Running
20,M,173.6,81.4,27.6,119,140,Cycling
15,M,175.5,63.9,10.8,118,138,Swimming
20,F,152.9,75,50.4,118,162,Dancing
25,F,166.5,53.3,29.7,117,135,Aerobics
63,M,167.7,71.7,26.1,116,129,Gymnastics
19,M,187.7,94.6,23,115,127,Pilates
22,M,162,54.8,21.5,115,135,Yoga
38,F,162.2,46.9,33,115,139,Golf
18,M,172,70.9,26.4,115,147,Bowling
22,F,161.3,73,36.1,114,134,Table Tennis
14,M,168.4,101.6,42.6,114,144,Hiking
18,F,170.9,56.3,26.4,114,133,Tai Bo
24,F,170.4,52.2,28.1,113,138,Rock Climbing
28,F,152.1,42.2,26.7,113,144,Weightlifting
18,M,167.9,69.3,19.8,113,135,Horseback Riding
34,F,164.9,64.1,31,111,172,Bicycle Riding
25,F,163.6,44.3,24.6,110,142,Dodgeball
53,M,168.9,74.9,23.2,110,130,Football
15,M,167.1,49.4,10.5,110,125,Walking
21,M,183.6,60.1,4.3,110,132,Jogging
16,M,176.6,71.3,25.1,110,142,Treadmill Running
21,F,162.9,49.7,30.3,110,129,Cycling
19,M,175.6,56.2,15.5,109,119,Swimming
19,F,163.2,52.3,20.4,109,134,Dancing
32,F,166.2,56.6,24.2,109,135,Aerobics
18,M,170.7,62.1,17.7,109,130,Gymnastics
38,M,190.9,84.1,17.6,109,135,Pilates
22,F,158.2,59.4,36.6,108,153,Yoga
18,F,162.2,75.7,39.4,108,135,Golf
21,M,171.1,72.7,14.8,108,134,Bowling
25,F,160.6,48.22,31,108,148,Table Tennis
37,F,161.5,46,25.6,107,144,Hiking
18,M,174.8,69.4,19.2,107,134,Tai Bo
31,F,161.8,54.9,26.1,106,141,Rock Climbing
20,M,173.3,58.2,5,106,133,Weightlifting
17,M,172.3,73.2,27.4,106,132,Horseback Riding
19,M,179.9,72.3,18.5,106,126,Bicycle Riding
25,F,163.5,54.5,31.1,105,142,Dodgeball
18,M,173.9,60.7,18.6,105,128,Football
22,F,164.3,53.7,28.4,105,135,Walking
27,F,165.8,107.3,47.8,105,158,Jogging
55,M,167.2,103.5,34.6,105,131,Treadmill Running
14,F,159.4,54.3,32.3,105,134,Cycling
24,M,177.6,88.2,31.1,104,128,Swimming
25,M,173.1,87.6,34.9,104,125,Dancing
18,M,180.8,78.1,18.1,104,122,Aerobics
18,M,172.1,72.2,16.2,104,129,Gymnastics
37,M,170.4,68.8,25.4,104,141,Pilates
62,M,170.5,81,26,104,114,Yoga
64,M,151.7,58.6,26.2,103,120,Golf
61,M,166,56.5,14.9,103,127,Bowling
40,F,160,41.3,15.1,103,126,Table Tennis
20,F,154.8,54,28.5,103,131,Hiking
19,F,165.1,56,33.4,103,140,Tai Bo
24,F,170.8,55.6,22,102,145,Rock Climbing
31,M,174.6,74.3,13,102,126,Weightlifting
14,F,156.3,80.8,38.7,102,131,Horseback Riding
29,F,156.3,86.9,50.4,102,142,Bicycle Riding
24,F,160.8,47.9,25.9,101,124,Dodgeball
15,M,175.9,49.8,8.4,101,121,Football
47,M,193,108.7,32.1,101,116,Walking
